pref_name,SMILES,molecule_chembl_id,first_approval,molecule_type,indication_class,polymer_flag,withdrawn_flag,inorganic_flag,therapeutic_flag,natural_product,oral,parenteral,topical,mw
TAZAROTENE,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,CHEMBL1657,1997,Small molecule,Keratolytic,0,False,0,True,0,False,False,True,351.129299912
LOMEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,CHEMBL561,1992,Small molecule,Antibacterial,0,False,0,True,0,True,False,False,351.139447908
SAXAGLIPTIN HYDROCHLORIDE,Cl.N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,CHEMBL1201743,2009,Small molecule,,0,False,0,True,0,True,False,False,351.171354752
DIPIVEFRIN,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,CHEMBL1201262,1980,Small molecule,"Adrenergic (ophthalmic),Antiglaucoma Agent",0,False,0,True,0,False,False,True,351.204573028
HALAZEPAM,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,CHEMBL970,1981,Small molecule,Sedative-Hypnotic,0,False,0,True,0,True,False,False,352.059025344
GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,CHEMBL562,1962,Small molecule,Antifungal,0,False,0,True,1,True,False,False,352.071365944
TRIFLUPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,CHEMBL570,1957,Small molecule,Antipsychotic,0,False,0,True,0,True,True,False,352.122104268
CLIDINIUM,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,CHEMBL620,1982,Small molecule,Anticholinergic,0,False,0,True,0,True,False,False,352.19072011209
ANILERIDINE,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,CHEMBL1201347,1982,Small molecule,Analgesic (narcotic),0,False,0,True,0,True,True,False,352.21507813600005
DINOPROSTONE,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,CHEMBL548,1977,Small molecule,Oxytocic; Prostaglandin,0,False,0,True,1,False,True,True,352.2249741239999
EPOPROSTENOL,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,CHEMBL1139,1995,Small molecule,Inhibitor (platelet),0,False,0,True,1,False,True,False,352.224974124
LULICONAZOLE,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,CHEMBL2105689,2013,Small molecule,,0,False,0,True,0,False,False,True,352.9614946480001
METOCLOPRAMIDE HYDROCHLORIDE,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC.Cl.O,CHEMBL1200940,1979,Small molecule,Anti-Emetic,0,False,0,True,0,True,True,False,353.12729702
BUTENAFINE HYDROCHLORIDE,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,CHEMBL1200397,1996,Small molecule,Antifungal,0,False,0,True,0,False,False,True,353.19102757599995
METHYSERGIDE,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,CHEMBL485253,1962,Small molecule,,0,False,0,True,1,True,False,False,353.21032710400004
LEVOMETHADYL ACETATE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,CHEMBL1514,1993,Small molecule,Analgesic (narcotic),0,False,0,True,0,True,False,False,353.23547923200005
TRIDIHEXETHYL CHLORIDE,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-],CHEMBL1200771,1954,Small molecule,,0,False,0,True,0,True,True,False,353.248542452
ISOPROPAMIDE,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,CHEMBL1201232,1957,Small molecule,Anticholinergic,0,False,0,True,0,True,False,False,353.25874009609004
PIPOBROMAN,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,CHEMBL1585,1966,Small molecule,Antineoplastic,0,False,0,True,0,True,False,False,353.957851952
IDOXURIDINE,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,CHEMBL788,1963,Small molecule,Antiviral (ophthalmic),0,False,0,True,1,False,False,True,353.97126945200006
CHLORPROMAZINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,CHEMBL1713,1957,Small molecule,Antipsychotic; Anti-Emetic,0,False,0,True,0,True,True,False,354.072425
VALGANCICLOVIR,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,CHEMBL1201314,2001,Small molecule,Antiviral,0,False,0,True,1,True,False,False,354.1651678040001
ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,CHEMBL464,1986,Small molecule,Antipsoriatic,0,True,0,True,1,True,False,False,354.21949482
DINOPROST,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,CHEMBL815,1982,Small molecule,Oxytocic; Prostaglandin,0,False,0,True,1,False,True,False,354.2406241879999
ALPROSTADIL,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,CHEMBL495,1981,Small molecule,Vasodilator,0,False,0,True,1,False,True,True,354.2406241879999
BROMFENAC SODIUM,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1.[Na+],CHEMBL751,1997,Small molecule,Analgesic,0,True,0,True,0,False,False,True,354.9819995920001
AMODIAQUINE,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CHEMBL682,1982,Small molecule,"Antimalarial,Antiprotozoal",0,False,0,True,0,True,False,False,355.1451400039999
PENICILLIN G SODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],CHEMBL1126,1988,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,356.080672304
SULINDAC,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,CHEMBL15770,1978,Small molecule,Anti-Inflammatory,0,False,0,True,0,True,False,False,356.088243624
PIOGLITAZONE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,CHEMBL595,1999,Small molecule,Antidiabetic,0,False,0,True,0,True,False,False,356.1194635
METHYLNALTREXONE,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,CHEMBL1186579,2008,Small molecule,,0,False,0,True,1,True,True,False,356.18563473209
ESTRADIOL VALERATE,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,CHEMBL1511,2010,Small molecule,Estrogen,0,False,0,True,1,True,True,False,356.235144884
INDOMETHACIN,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL6,1965,Small molecule,Anti-Inflammatory,0,False,0,True,0,True,True,True,357.076785672
BALSALAZIDE,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,CHEMBL1201346,2000,Small molecule,Anti-Inflammatory (gastrointestinal),0,False,0,True,0,True,False,False,357.0960852
BENDAMUSTINE,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,CHEMBL487253,2008,Small molecule,,0,False,0,True,0,False,True,False,357.10108227200004
ROSIGLITAZONE,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CHEMBL121,1999,Small molecule,Antidiabetic,0,True,0,True,0,True,False,False,357.11471246800005
CINACALCET,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,CHEMBL1201284,2004,Small molecule,,0,False,0,True,0,True,False,False,357.170434364
OXYBUTYNIN,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,CHEMBL1231,1975,Small molecule,Anticholinergic,0,False,0,True,0,True,False,True,357.230393852
TRICLABENDAZOLE,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,CHEMBL1086440,2019,Small molecule,,0,False,0,True,0,True,False,False,357.9501169480001
CILASTATIN,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,CHEMBL766,1985,Small molecule,Enzyme Inhibitor,0,False,0,True,0,False,True,False,358.1562429319999
PREDNISONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL635,1955,Small molecule,Glucocorticoid,0,False,0,True,1,True,False,False,358.1780239319999
METHYCLOTHIAZIDE,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CHEMBL1577,1960,Small molecule,Diuretic; Antihypertensive,0,False,0,True,0,True,False,False,358.956803192
IBANDRONATE SODIUM,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+],CHEMBL3989569,2003,Small molecule,,0,False,0,True,0,True,True,False,359.0874842679999
RABEPRAZOLE,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,CHEMBL1219,1999,Small molecule,Anti-Ulcerative; Gastric Acid Pump Inhibitor,0,False,0,True,0,True,False,False,359.13036253200005
CAPECITABINE,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,CHEMBL1773,1998,Small molecule,Antineoplastic,0,False,0,True,1,True,False,False,359.149263644
GREPAFLOXACIN,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,CHEMBL583,1997,Small molecule,Antibacterial,0,True,0,True,0,True,False,False,359.164519784
HALOPROGIN,Clc1cc(Cl)c(OCC#CI)cc1Cl,CHEMBL1289,1982,Small molecule,Antibacterial,0,False,0,True,0,False,False,True,359.837245788
DORZOLAMIDE HYDROCHLORIDE,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,CHEMBL1201162,1994,Small molecule,Carbonic Anhydrase Inhibitor,0,False,0,True,0,False,False,True,360.003897704
FENOFIBRATE,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,CHEMBL672,1993,Small molecule,,0,False,0,True,0,True,False,False,360.112836832
VALACYCLOVIR HYDROCHLORIDE,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21.Cl,CHEMBL1201110,1995,Small molecule,Antiviral,0,False,0,True,1,True,False,False,360.1312808320001
SUCCINYLCHOLINE CHLORIDE,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],CHEMBL983,1952,Small molecule,Neuromuscular Blocking Agent,0,False,0,True,0,False,True,False,360.1582628
PREDNISOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL131,1955,Small molecule,Glucocorticoid,0,False,0,True,1,True,False,True,360.1936739959999
ILOPROST,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,CHEMBL494,2004,Small molecule,,0,False,0,True,1,False,False,True,360.23005950399994
DROMOSTANOLONE PROPIONATE,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1201048,1982,Small molecule,Antineoplastic,0,False,0,True,1,False,True,False,360.266445012
MIDAZOLAM HYDROCHLORIDE,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl,CHEMBL1200420,1985,Small molecule,Anesthetic (injectable),0,False,0,True,0,True,True,False,361.054881028
BISACODYL,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,CHEMBL942,2004,Small molecule,Laxative,0,False,0,True,0,True,False,False,361.13140808800006
OFLOXACIN,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CHEMBL4,1990,Small molecule,Antibacterial,0,False,0,True,0,True,True,True,361.14378434
LEVOFLOXACIN,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CHEMBL33,1996,Small molecule,Antibacterial,0,False,0,True,0,True,True,True,361.14378434
ANISOTROPINE METHYLBROMIDE,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-],CHEMBL1578,1962,Small molecule,Anticholinergic,0,False,0,True,0,True,False,False,361.161641364
DAPIPRAZOLE HYDROCHLORIDE,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl,CHEMBL1201044,1990,Small molecule,Antiglaucoma Agent; Psychotropic; Adrenergic (alpha-blocking); Neuroleptic,0,False,0,True,0,False,False,True,361.203323576
TILUDRONATE DISODIUM,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+],CHEMBL1200448,1997,Small molecule,Osteoporosis Treatment And Prevention; Paget's Disease Treatment,0,False,0,True,0,True,False,False,361.892248444
FOSPHENYTOIN,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,CHEMBL1201336,1996,Small molecule,Anticonvulsant,0,False,0,True,0,False,True,False,362.06677282999993
SOLIFENACIN,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,CHEMBL1734,2004,Small molecule,,0,False,0,True,0,True,False,False,362.199428072
HYDROCORTISONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,CHEMBL389621,1952,Small molecule,Glucocorticoid,0,False,0,True,1,True,True,True,362.2093240599999
FOSDENOPTERIN,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,CHEMBL2338675,2021,Small molecule,,0,False,0,True,1,False,True,False,363.05799903799993
CEFADROXIL,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,CHEMBL1644,1978,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,363.088891644
LOXAPINE HYDROCHLORIDE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.Cl,CHEMBL1201060,1976,Small molecule,,0,False,0,True,0,True,True,False,363.090517588
NALOXONE HYDROCHLORIDE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,CHEMBL1718,1971,Small molecule,Antagonist (to narcotics),0,False,0,True,1,True,True,True,363.123735864
METHIXENE HYDROCHLORIDE,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1.Cl.O,CHEMBL1200426,1982,Small molecule,Relaxant (smooth muscle),0,False,0,True,0,True,False,False,363.142363132
OZENOXACIN,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,CHEMBL3990047,2017,Small molecule,,0,False,0,True,0,False,False,True,363.158291532
BUMETANIDE,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CHEMBL1072,1983,Small molecule,Diuretic,0,False,0,True,0,True,True,False,364.10929274
LABETALOL HYDROCHLORIDE,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,CHEMBL1200323,1984,Small molecule,Anti-Adrenergic (beta-receptor); Anti-Adrenergic (alpha-receptor),0,False,0,True,0,True,True,False,364.1553703400001
QUINESTROL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,CHEMBL1201165,1982,Small molecule,Estrogen,0,False,0,True,1,True,False,False,364.240230264
FLUDARABINE PHOSPHATE,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,CHEMBL1096882,1991,Small molecule,Antineoplastic,0,False,0,True,1,True,True,False,365.0536626059999
METOLAZONE,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,CHEMBL878,1973,Small molecule,Antihypertensive; Diuretic,0,False,0,True,0,True,False,False,365.060090052
INDAPAMIDE,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CHEMBL406,1983,Small molecule,Antihypertensive; Diuretic,0,False,0,True,0,True,False,False,365.060090052
AMOXICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CHEMBL1082,1974,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,365.104541708
PAROXETINE HYDROCHLORIDE,Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,CHEMBL1708,1992,Small molecule,,0,False,0,True,0,True,False,False,365.119399432
ONDANSETRON HYDROCHLORIDE,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl.O.O,CHEMBL3186492,1991,Small molecule,,0,False,0,True,0,True,True,False,365.15061930799993
TRIMETHAPHAN,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,CHEMBL1201329,1982,Small molecule,Antihypertensive,0,False,0,True,0,False,True,False,365.16821084009
ATOVAQUONE,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,CHEMBL1450,1992,Small molecule,Antipneumocystic,0,False,0,True,0,True,False,False,366.102272148
RILPIVIRINE,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,CHEMBL175691,2011,Small molecule,,0,False,0,True,0,True,True,False,366.159294576
DROSPIRENONE,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,CHEMBL1509,2001,Small molecule,Aldosterone Antagonist,0,False,0,True,1,True,False,False,366.21949482
BEPRIDIL,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,CHEMBL1008,1990,Small molecule,Vasodilator,0,False,0,True,0,True,False,False,366.267113708
CEFACLOR,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,CHEMBL680,1979,Small molecule,Antibacterial,0,False,0,True,1,True,False,False,367.039354608
GALANTAMINE HYDROBROMIDE,Br.COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CHEMBL1555,2001,Small molecule,,0,False,0,True,1,True,False,False,367.078305664
ESOMEPRAZOLE SODIUM,COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+],CHEMBL1200470,2005,Small molecule,,0,False,0,True,0,False,True,False,367.096656716
CIPROFLOXACIN HYDROCHLORIDE,Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL1202,1987,Small molecule,Antibacterial,0,False,0,True,0,True,False,True,367.109897368
PROTOKYLOL HYDROCHLORIDE,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1.Cl,CHEMBL1200893,1982,Small molecule,,0,False,0,True,0,True,False,False,367.118650484
PRUCALOPRIDE,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,CHEMBL117287,2018,Small molecule,,0,False,0,True,0,True,False,False,367.166269372
PROPANTHELINE,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,CHEMBL1180725,1953,Small molecule,Anticholinergic,0,False,0,True,0,True,True,False,368.22202024009
PERINDOPRIL,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,CHEMBL1581,1993,Small molecule,"Antihypertensive,Enzyme Inhibitor (angiotensin-converting)",0,False,0,True,0,True,False,False,368.231122124
CARBOPROST,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,CHEMBL1237122,1979,Small molecule,Oxytocic,0,False,0,True,1,False,True,False,368.2562742519999
PAMIDRONATE DISODIUM,NCCC(O)(P(=O)([O-])O)P(=O)([O-])O.O.O.O.O.O.[Na+].[Na+],CHEMBL3989401,1991,Small molecule,,0,False,0,True,0,False,True,False,369.017786868
BROMODIPHENHYDRAMINE HYDROCHLORIDE,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1.Cl,CHEMBL1200967,1954,Small molecule,Antihistaminic,0,False,0,True,0,True,False,False,369.0495040720001
DEXLANSOPRAZOLE,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,CHEMBL1201863,2009,Small molecule,,0,False,0,True,0,True,False,False,369.0758823480001
LANSOPRAZOLE,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,CHEMBL480,1995,Small molecule,Anti-Ulcerative,0,False,0,True,0,True,True,False,369.0758823480001
HOMATROPINE METHYLBROMIDE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],CHEMBL1200851,1943,Small molecule,Anticholinergic,0,False,0,True,0,True,False,False,369.093955728
DEXTROMETHORPHAN HYDROBROMIDE,Br.COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3.O,CHEMBL1256818,1984,Small molecule,Antitussive,0,False,0,True,0,True,False,False,369.130341236
AMISULPRIDE,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,CHEMBL243712,2020,Small molecule,,0,False,0,True,0,False,True,False,369.172227344
TRIMETREXATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,CHEMBL119,1993,Small molecule,Antineoplastic,0,False,0,True,0,False,True,False,369.180089596
CILOSTAZOL,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,CHEMBL799,1999,Small molecule,Inhibitor (platelet); Vasodilator; Antithrombotic,0,False,0,True,0,True,False,False,369.216475104
NORGESTIMATE,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,CHEMBL1200934,1989,Small molecule,Progestin,0,False,0,True,1,True,False,False,369.230393852
REMOXIPRIDE,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,CHEMBL22242,1990,Small molecule,Antipsychotic,0,True,0,True,0,False,False,False,370.089204696
URIDINE TRIACETATE,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,CHEMBL2107381,2015,Small molecule,,0,False,0,True,1,True,False,False,370.10123015599993
THIORIDAZINE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CHEMBL479,1962,Small molecule,"Antipsychotic; Sedative-Hypnotic,Sedative-Hypnotic; Antipsychotic",0,True,0,True,0,True,False,False,370.153740832
SAMIDORPHAN,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,CHEMBL426084,2021,Small molecule,,0,False,0,True,0,True,False,False,370.189257312
SEGESTERONE ACETATE,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,CHEMBL3707377,2018,Small molecule,,0,False,0,True,1,False,False,True,370.21440944
RIMEXOLONE,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200617,1994,Small molecule,Anti-Inflammatory,0,False,0,True,1,False,False,True,370.250794948
AMPICILLIN SODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],CHEMBL1200758,1971,Small molecule,Antibacterial,0,False,0,True,1,False,True,False,371.091571336
NEDOCROMIL,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,CHEMBL746,1992,Small molecule,Anti-Allergic (prophylactic),0,False,0,True,0,False,False,True,371.100501884
BARICITINIB,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,CHEMBL2105759,2018,Small molecule,,0,False,0,True,0,True,False,False,371.11644378400007
NARATRIPTAN HYDROCHLORIDE,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,CHEMBL1200601,1998,Small molecule,Antimigraine,0,False,0,True,0,True,False,False,371.143425752
ISRADIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,CHEMBL1648,1990,Small molecule,Antagonist (calcium channel),0,False,0,True,0,True,False,False,371.148120772
TRAZODONE,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,CHEMBL621,1981,Small molecule,Antidepressant,0,False,0,True,0,True,False,False,371.151288004
TAMOXIFEN,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL83,1977,Small molecule,Anti-Estrogen,0,False,0,True,0,True,False,False,371.224914548
PENICILLIN G POTASSIUM,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],CHEMBL1223,1947,Small molecule,Antibacterial,0,False,0,True,1,True,True,False,372.054609704
EDETATE DISODIUM,O.O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+],CHEMBL3989507,1982,Small molecule,,0,False,0,True,0,False,True,False,372.075683336
ACEBUTOLOL HYDROCHLORIDE,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,CHEMBL1200813,1984,Small molecule,Anti-Adrenergic (beta-receptor),0,False,0,True,0,True,False,False,372.181585088
MEPREDNISONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,CHEMBL1201148,1982,Small molecule,,0,False,0,True,1,True,False,False,372.1936739959999
FENTANYL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,CHEMBL1201159,2006,Small molecule,,0,False,0,True,0,False,False,True,372.196841228
DESOXYCORTICOSTERONE ACETATE,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1200542,1939,Small molecule,Adrenocortical Steroid (salt-regulating),0,False,0,True,1,False,True,False,372.230059504
