parent_smiles,ring_fragment,mol_id
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,Cc1ccc(O)c(O)c1,TOX25372
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1,Cc1ccc(O)cc1,TOX25372
CCCCc1cc2ccccc2c(OCCN(C)C)n1,Cc1cc2ccccc2c(O)n1,TOX25373
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,Cc1cccs1,TOX26772
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,N[C@H]1CCc2c(O)cccc2C1,TOX26772
CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,TOX15620
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,Nc1c(Cl)c(O)nc(F)c1Cl,TOX14627
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,CC1=NOCCO1,TOX14625
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,Cc1ccccc1O,TOX14625
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,Oc1ncnc(O)c1F,TOX14625
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,Oc1ccccc1Cl,TOX14625
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,Cc1ccc([N+])o1,TOX25343
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,Cc1ccc(O)cc1,TOX25343
Cc1ccc(C(C)C)c(O)c1,Cc1ccc(C)c(O)c1,TOX14972
O=c1cc[nH]c(=S)[nH]1,O=c1cc[nH]c(=S)[nH]1,TOX1347
Nc1ccc(Sc2ccc(N)cc2)cc1,Nc1ccc(S)cc1,TOX1344
Nc1ccc(Sc2ccc(N)cc2)cc1,Nc1ccc(S)cc1,TOX1344
N=C1NC(=N)c2cc3ccccc3cc21,N=C1NC(=N)c2cc3ccccc3cc21,TOX12751
C1=CCCC=CCC1,C1=CCCC=CCC1,TOX6888
Oc1ccc(O)c2c(O)cccc12,Oc1ccc(O)c2c(O)cccc12,TOX12759
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,Cc1cc(S)c(C)cc1O,TOX1341
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,Cc1cc(S)c(C)cc1O,TOX1341
COc1ccccc1N1CCNCC1,Nc1ccccc1O,TOX30037
COc1ccccc1N1CCNCC1,CN1CCNCC1,TOX30037
Nc1ccccc1Nc1ccccc1,Nc1ccccc1N,TOX29271
Nc1ccccc1Nc1ccccc1,Nc1ccccc1,TOX29271
CCC[N+]1(C)CCCC1,C[N+]1(C)CCCC1,TOX29270
O=[N+]([O-])c1ccc2[nH]ncc2c1,[N+]c1ccc2[nH]ncc2c1,TOX29272
CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,CN1CC(=O)N=C1N,TOX26770
CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,Nc1cccc(Cl)c1,TOX26770
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3CC[C@@](C)(O)[C@@]3(C)C[C@H](O)[C@@]12F,TOX26773
BrCCOc1ccccc1,Oc1ccccc1,TOX29278
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,Cc1ccccc1,TOX26779
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,O[C@H]1CO[C@H]2OCC[C@H]21,TOX26779
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,Nc1ccc(S)cc1,TOX26779
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,C[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,TOX26778
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,TOX22065
CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,TOX22061
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,TOX22060
COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,Cc1ccccc1O,TOX22063
CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,TOX22062
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,Cc1ccccc1C,TOX7933
COc1c(Cl)ccc(Cl)c1C(=O)O,Cc1c(Cl)ccc(Cl)c1O,TOX4018
Brc1ccc(Oc2ccc(Br)cc2)cc1,Oc1ccc(Br)cc1,TOX4015
Brc1ccc(Oc2ccc(Br)cc2)cc1,Oc1ccc(Br)cc1,TOX4015
Brc1ccc(Br)cc1,Brc1ccc(Br)cc1,TOX4012
OC1CCCCC1c1ccccc1,CC1CCCCC1O,TOX21446
OC1CCCCC1c1ccccc1,Cc1ccccc1,TOX21446
O=S(=O)(O)c1ccc2ccccc2c1,Sc1ccc2ccccc2c1,TOX21442
Cc1ccccc1OCC(=O)O,Cc1ccccc1O,TOX21441
CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl,Oc1ccc(Cl)cc1Cl,TOX27427
Fc1c(F)c(F)c(Br)c(F)c1F,Fc1c(F)c(F)c(Br)c(F)c1F,TOX27136
CCCCc1ccc(O)cc1,Cc1ccc(O)cc1,TOX27425
C/C=C(\C)C(=O)OCc1ccccc1,Cc1ccccc1,TOX27130
CC(=O)Oc1ccc([N+](=O)[O-])cc1CCl,Cc1cc([N+])ccc1O,TOX27423
CC1=NC(C)OC1C,CC1=NC(C)OC1C,TOX27133
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,CC1=NN(C)C(=O)C1=N,TOX31542
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,Cc1ccc(N)cc1C,TOX31542
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,Cc1cccc(N)c1O,TOX31542
CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,Cc1cccc(C)c1,TOX31542
O=C(O)c1ccc(O)nc1,Cc1ccc(O)nc1,TOX31543
CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,CN1CCC(N)CC1,TOX31540
CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,Cc1ccccc1,TOX31540
CN1CCC(N(Cc2ccccc2)c2ccccc2)CC1,Nc1ccccc1,TOX31540
Cc1ccc2ccc(Cl)cc2n1,Cc1ccc2ccc(Cl)cc2n1,TOX31541
CC(C)(C)c1ccccc1,Cc1ccccc1,TOX27138
O=C1CCCC=CCCCCCCCCCC1,O=C1CCCC=CCCCCCCCCCC1,TOX27139
CCOC(=O)COc1ccc(C)cc1,Cc1ccc(O)cc1,TOX27428
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(C)O,TOX27429
N#CC(O)c1ccccc1,Cc1ccccc1,TOX5422
O=C(NO)c1ccccc1,Cc1ccccc1,TOX5421
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,Oc1ccc2cc(S)ccc2c1,TOX5429
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,Oc1ccc2cc(S)ccc2c1,TOX5429
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@@H](C(=O)O)C(C)C,Cc1ccc(C)cc1,TOX3735
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@@H](C(=O)O)C(C)C,Cc1ccccc1C,TOX3735
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@@H](C(=O)O)C(C)C,Cc1nnn[nH]1,TOX3735
Cl[V](Cl)(C1C=CC=C1)C1C=CC=C1,[V]C1C=CC=C1,TOX4616
Cl[V](Cl)(C1C=CC=C1)C1C=CC=C1,[V]C1C=CC=C1,TOX4616
COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1,Oc1ccc2[nH]c(S)nc2c1,TOX31605
COc1ccc2[nH]c(SCc3ncc(C)c(OC)c3C)nc2c1,Cc1cnc(C)c(C)c1O,TOX31605
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H]1OC,C[C@@H]1[C@@H](O)[C@H](O)C[C@@H]2CN3CCc4c([nH]c5cc(O)ccc45)[C@H]3C[C@@H]21,TOX31604
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H]1OC,Cc1ccc(O)c(O)c1,TOX31604
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,Oc1ccc(Cl)cc1,TOX31607
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,Cc1ccc(Cl)cc1Cl,TOX31607
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,Cn1ccnc1,TOX31607
NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CCC(C4)[C@H]3C2)ccc1Cl,Cc1ccc(Cl)c(S)c1,TOX31606
NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CCC(C4)[C@H]3C2)ccc1Cl,NN1C[C@H]2[C@H]3CCC(C3)[C@H]2C1,TOX31606
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,Cc1ccc(Cl)cc1Cl,TOX31601
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,Cn1ccnc1,TOX31601
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,Cc1ccc(S)cc1,TOX31601
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1,Sc1ccccc1,TOX31601
Nc1ccccc1C(=O)OCC(O)CO,Cc1ccccc1N,TOX31600
CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,CN1CCN(C)C1=O,TOX31602
CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,Nc1cccc(Cl)c1,TOX31602
CCCCCCCCCOCC1CO1,CC1CO1,TOX9474
CCOC(=O)Oc1ccc(CCNC(=O)[C@H](CCSC)NC(C)=O)cc1OC(=O)OCC,Cc1ccc(O)c(O)c1,TOX31609
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,CC1(C)c2ccccc2-c2ccccc21,TOX31608
N#CCc1ccccc1[N+](=O)[O-],Cc1ccccc1[N+],TOX5768
O=[N+]([O-])c1ccc(CCO)cc1,Cc1ccc([N+])cc1,TOX5764
O=[N+]([O-])c1cccc(O)c1,[N+]c1cccc(O)c1,TOX5765
Cc1ccc2ccccc2c1[N+](=O)[O-],Cc1ccc2ccccc2c1[N+],TOX5761
O=[N+]([O-])c1ccccc1CCO,Cc1ccccc1[N+],TOX5763
O=C1CCCC(=O)C1,O=C1CCCC(=O)C1,TOX24433
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,Cc1ccc(O)c(O)c1,TOX1421
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,Cc1ccc(O)c(O)c1,TOX1421
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,Nc1ccccc1O,TOX25812
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,CN1CCN(C)CC1,TOX25812
COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1,Cn1c(N)cc(=O)n(C)c1=O,TOX25812
O=c1cc[nH]c(=O)[nH]1,O=c1cc[nH]c(=O)[nH]1,TOX1424
CCc1ccc(Br)cc1,Cc1ccc(Br)cc1,TOX9218
O=C(O)c1ccc2cc(C(=O)O)ccc2c1,Cc1ccc2cc(C)ccc2c1,TOX9211
CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,Cc1ccccc1O,TOX12520
CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,Oc1cc(O)ncn1,TOX12520
CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,Cc1ccccc1O,TOX12520
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,Cc1cc(N)ccc1Cl,TOX14365
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,Cc1cc(=O)n(C)c(=O)n1C,TOX14365
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,CC1=C(C)N2C(=O)[C@@H](N)[C@H]2SC1,TOX28518
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,C[n+]1ccn2ncccc21,TOX28518
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1,Cc1nsc(N)n1,TOX28518
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1,CC1=C(C)N2C(=O)[C@@H](N)[C@H]2SC1,TOX28516
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1,Cc1csc(N)n1,TOX28516
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,Cc1ccc(C)cc1,TOX20657
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,Cc1cccc2ccccc12,TOX20657
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,CN1CCCN(C)CC1,TOX28514
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,Nc1nc(N)c2cc(O)c(O)cc2n1,TOX28514
C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,Cc1ccccc1,TOX28512
C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,Cc1ccccc1,TOX28512
C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,Cc1ncc(C)c(N)n1,TOX28512
C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,Cc1ncc(C)c(N)n1,TOX28512
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)O)c3O[C@H]2C[C@H]1O,Cc1cccc2c1O[C@H]1C[C@@H](O)[C@H](C)[C@@H]21,TOX28511
CCC1(C2=NCCN2)Cc2ccccc2O1,CC1=NCCN1,TOX25149
CCC1(C2=NCCN2)Cc2ccccc2O1,CC1(C)Cc2ccccc2O1,TOX25149
Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,Cc1ccccc1C,TOX17565
Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,Nc1cccc(O)c1,TOX17565
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,Cc1ccc(S)cc1,TOX25147
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,Cc1[nH]c(=O)[nH]c1C,TOX25147
CN(C)CC/C=C1\c2ccccc2COc2ccccc21,C=C1c2ccccc2COc2ccccc21,TOX25145
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,Cc1cc(N)c2ccccc2[n+]1C,TOX25144
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,Cc1cc(N)c2ccccc2[n+]1C,TOX25144
CN(C)CCOC(=O)COc1ccc(Cl)cc1,Oc1ccc(Cl)cc1,TOX25141
CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,O=c1ccc2cc(O)ccc2[nH]1,TOX25140
CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,NC1CCCCC1,TOX25140
N=C(N)NC(=N)NCCc1ccccc1,Cc1ccccc1,TOX1121
COc1cc([N+](=O)[O-])ccc1N,[N+]c1ccc(N)c(O)c1,TOX18700
C[Si](Cl)(c1ccccc1)c1ccccc1,[Si]c1ccccc1,TOX7116
C[Si](Cl)(c1ccccc1)c1ccccc1,[Si]c1ccccc1,TOX7116
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,TOX3353
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,Cc1ccccc1,TOX3353
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,TOX3352
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,TOX3350
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,Cc1cc(=O)c2cc3c(=O)cc(C)n(C)c3c(C)c2o1,TOX3356
CCO[Si](CCC1CCC2OC2C1)(OCC)OCC,CC1CCC2OC2C1,TOX24762
CCOC(=O)c1ccc(N(C)C)cc1,Cc1ccc(N)cc1,TOX24763
CC(C)C(=O)OCCc1ccccc1,Cc1ccccc1,TOX24764
CC(=O)OCC=Cc1ccccc1,Cc1ccccc1,TOX24765
OCCc1ccccn1,Cc1ccccn1,TOX24767
CCNc1cccc(C)c1,Cc1cccc(N)c1,TOX1848
c1ccc(Oc2ccccc2)cc1,Oc1ccccc1,TOX1847
c1ccc(Oc2ccccc2)cc1,Oc1ccccc1,TOX1847
CNc1ccccc1,Nc1ccccc1,TOX1841
N#Cc1ccccn1,Cc1ccccn1,TOX1843
ON=C1CCCCC1,N=C1CCCCC1,TOX1842
O=C(O)c1ccccc1C(=O)OCc1ccccc1,Cc1ccccc1C,TOX23938
O=C(O)c1ccccc1C(=O)OCc1ccccc1,Cc1ccccc1,TOX23938
COc1ccccc1NC(=O)c1cc2ccccc2cc1O,Nc1ccccc1O,TOX18877
COc1ccccc1NC(=O)c1cc2ccccc2cc1O,Cc1cc2ccccc2cc1O,TOX18877
O=C(Oc1ccccc1)c1ccc2ccccc2c1O,Oc1ccccc1,TOX18876
O=C(Oc1ccccc1)c1ccc2ccccc2c1O,Cc1ccc2ccccc2c1O,TOX18876
COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,Cc1ccc(O)cc1O,TOX18875
COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,Cc1ccc(O)cc1O,TOX18875
O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,[N+]c1ccc(O)cc1,TOX6676
O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,[N+]c1ccc(O)cc1,TOX6676
COc1ccc(OC)c(OC)c1,Oc1ccc(O)c(O)c1,TOX15163
CC(=O)/C=C/C1C(C)=CCCC1(C)C,CC1=CCCC(C)(C)C1C,TOX15160
O=c1ccc2ccccc2o1,O=c1ccc2ccccc2o1,TOX348
COc1ccc(N)c(C)c1,Cc1cc(O)ccc1N,TOX349
CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,N[C@H]1CCc2cc(O)c(O)c(O)c2-c2ccc(O)c(=O)cc21,TOX342
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,TOX341
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,Cc1c(Cl)c(=O)oc2cc(O)ccc12,TOX347
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,Cc1ccc(O)c(C)c1O,TOX344
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,Cc1nnn[nH]1,TOX344
CCCC[n+]1cccc(C)c1,Cc1ccc[n+](C)c1,TOX29113
O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,TOX29069
Cc1nc2ccccc2s1,Cc1nc2ccccc2s1,TOX29064
N#Cc1c2ccccc2cc2ccccc12,Cc1c2ccccc2cc2ccccc12,TOX29065
O=CC=C(c1ccccc1)c1ccccc1,Cc1ccccc1,TOX29066
O=CC=C(c1ccccc1)c1ccccc1,Cc1ccccc1,TOX29066
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,Cc1ccc([N+])cc1,TOX29067
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,Cc1ccccc1,TOX29067
CCC1(c2cnc[nH]2)Cc2ccccc2C1,Cc1cnc[nH]1,TOX29061
CCC1(c2cnc[nH]2)Cc2ccccc2C1,CC1(C)Cc2ccccc2C1,TOX29061
CCCn1cc[n+](C)c1,Cn1cc[n+](C)c1,TOX29063
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,CN1CC[C@@]23C=C[C@H](O)C[C@@H]2Oc2c(O)ccc(c23)C1,TOX25606
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1,Cc1ccc(Cl)cc1,TOX25601
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,CC1CCCN1C,TOX22574
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,Cc1cc(S)ccc1O,TOX22574
O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CC1(O)c2cc(Br)c(O)c(Br)c2Oc2c1cc(Br)c(O)c2Br,TOX11089
O=C1OC2(c3cc(Br)c(O)c(Br)c3Oc3c2cc(Br)c(O)c3Br)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,CC1(C)OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,TOX11089
C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,TOX25602
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,Cc1ccccc1C,TOX8666
CC(=O)c1ccc(C(C)=O)cc1,Cc1ccc(C)cc1,TOX1657
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,Cc1ccccc1C,TOX8663
CN(C)c1ccncc1,Nc1ccncc1,TOX24369
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Cc1ccc(F)cc1,TOX22570
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,CN1CCN(C)CC1,TOX22570
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Cc1ccccc1,TOX22570
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Cc1ccc(F)cc1,TOX22570
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,Cc1nn(C)c(C)c1Cl,TOX14223
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,Cc1ccc(C)cc1,TOX14223
O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,TOX17626
O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Cc1ccc(Cl)cc1,TOX17626
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,TOX814
Cc1c(-c2cccnc2)c2ccccc2n1CCCCC(=O)O,Cc1cccnc1,TOX27309
Cc1c(-c2cccnc2)c2ccccc2n1CCCCC(=O)O,Cc1c(C)n(C)c2ccccc12,TOX27309
O=C(O)C1(c2ccc3c(c2)OC[C@H](Cc2ccc(-c4ccccc4)cc2)[C@H]3O)CCCC1,Cc1ccc2c(c1)OC[C@H](C)[C@H]2O,TOX27308
O=C(O)C1(c2ccc3c(c2)OC[C@H](Cc2ccc(-c4ccccc4)cc2)[C@H]3O)CCCC1,Cc1ccc(C)cc1,TOX27308
